Emp ID,Name Prefix,First Name,Middle Initial,Last Name,Gender,E Mail,Father's Name,Mother's Name,Mother's Maiden Name,Date of Birth,Time of Birth,Age in Yrs.,Weight in Kgs.,Date of Joining,Quarter of Joining,Half of Joining,Year of Joining,Month of Joining,Month Name of Joining,Short Month,Day of Joining,DOW of Joining,Short DOW,Age in Company (Years),Salary,Last % Hike,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Password
931912,Mr.,Calvin,D,Longmire,M,calvin.longmire@gmail.com,Arron Longmire,Paola Longmire,Haveman,12/15/1975,05:35:41 PM,33.25004088336674,61,3/13/2017,Q1,H1,2017,3,March,Mar,13,Monday,Mon,0.38,55815,0%,577-53-2569,270-577-2865,Hudson,Breckinridge,Hudson,KY,40145,South,cdlongmire,ib]d:n}AE+|
548756,Mr.,Jarred,M,Luevano,M,jarred.luevano@gmail.com,Cedric Luevano,Selina Luevano,Lowery,7/12/1967,10:33:53 AM,42.89747163186985,90,10/2/2001,Q4,H2,2001,10,October,Oct,2,Tuesday,Tue,15.83,59562,30%,077-02-3971,225-735-3716,Fordoche,Pointe Coupee,Fordoche,LA,70732,South,jmluevano,g4oE}mK4rM+iq&
158022,Ms.,Johna,B,Coll,F,johna.coll@walmart.com,Gustavo Coll,Rosetta Coll,Carollo,5/21/1976,01:47:55 PM,33.1579520919555,54,6/30/2006,Q2,H1,2006,6,June,Jun,30,Friday,Fri,11.08,151086,7%,570-99-1086,229-735-5626,Arnoldsville,Oglethorpe,Arnoldsville,GA,30619,South,jbcoll,M/5MRUUrF>z
339717,Mr.,Mohamed,I,Mcavoy,M,mohamed.mcavoy@ibm.com,Chi Mcavoy,Janel Mcavoy,Gilden,6/4/1980,02:23:45 PM,40.23549585187051,67,5/9/2009,Q2,H1,2009,5,May,May,9,Saturday,Sat,8.22,158225,24%,021-94-0567,423-853-1647,Pigeon Forge,Sevier,Pigeon Forge,TN,37868,South,mimcavoy,JWD7*V#2@
932816,Mr.,Jackie,M,Elsea,M,jackie.elsea@aol.com,Linwood Elsea,Sharleen Elsea,Alaimo,8/10/1978,04:37:37 PM,39.66897994769671,76,4/9/2000,Q2,H1,2000,4,April,Apr,9,Sunday,Sun,17.31,81681,30%,141-23-9960,205-710-1321,Aliceville,Pickens,Aliceville,AL,35442,South,jmelsea,Q&XSwx6Xw\
350080,Mr.,Lindsey,E,Hayner,M,lindsey.hayner@exxonmobil.com,Luke Hayner,Reynalda Hayner,Brosnan,1/1/1989,07:38:06 AM,37.19197660189141,84,2/1/2011,Q1,H1,2011,2,February,Feb,1,Tuesday,Tue,6.49,186692,3%,562-99-6088,314-473-0218,Blackwater,Cooper,Blackwater,MO,65322,Midwest,lehayner,uU6x_E~+Dl322
675271,Mr.,Palmer,E,Ventimiglia,M,palmer.ventimiglia@gmail.com,Williams Ventimiglia,Bernetta Ventimiglia,Takacs,3/6/1992,06:22:52 AM,34.797342191949895,87,7/24/2014,Q3,H2,2014,7,July,Jul,24,Thursday,Thu,3.01,155519,27%,311-35-0503,206-880-1964,Bucoda,Thurston,Bucoda,WA,98530,West,peventimiglia,Psb}<ASRYC0
135408,Mr.,Roland,O,Roth,M,roland.roth@apple.com,Ramiro Roth,Mckenzie Roth,Finkbeiner,4/17/1967,11:25:36 AM,28.892049216230735,67,12/9/1994,Q4,H2,1994,12,December,Dec,9,Friday,Fri,22.65,147465,29%,194-86-8570,231-498-2773,Woodland,Barry,Woodland,MI,48897,Midwest,roroth,k~C~NzTzSNAHo-^
392314,Ms.,Thao,A,Dorey,F,thao.dorey@gmail.com,Robby Dorey,Latarsha Dorey,Thorpe,3/1/1983,04:46:59 AM,35.16984464104139,46,1/3/2007,Q1,H1,2007,1,January,Jan,3,Wednesday,Wed,10.57,146344,16%,266-99-1258,314-891-8477,Isabella,Ozark,Isabella,MO,65676,Midwest,tadorey,7lYdtsd;
320761,Mrs.,Eura,D,Brandt,F,eura.brandt@yahoo.co.in,Joan Brandt,Maudie Brandt,Paz,6/29/1965,12:51:42 PM,45.70140578220619,55,11/8/2007,Q4,H2,2007,11,November,Nov,8,Thursday,Thu,9.73,95554,12%,430-99-1171,212-630-4063,Brooklyn,Kings,Brooklyn,NY,11209,Northeast,edbrandt,I?Poea}GFRR
604593,Ms.,Margarete,W,Mchale,F,margarete.mchale@gmail.com,Carey Mchale,Anabel Mchale,Ellsworth,6/21/1979,10:45:47 AM,43.01212814287275,44,9/15/2015,Q3,H2,2015,9,September,Sep,15,Tuesday,Tue,1.87,160375,15%,525-99-6913,319-256-4675,Des Moines,Polk,Des Moines,IA,50395,Midwest,mwmchale,FbD$8$UFK
156688,Ms.,Amber,A,Isbell,F,amber.isbell@cox.net,Vince Isbell,Joelle Isbell,Yoshida,11/6/1966,07:56:42 AM,38.76414880660392,41,6/27/2006,Q2,H1,2006,6,June,Jun,27,Tuesday,Tue,11.09,178561,27%,459-99-2334,240-352-6633,Hagerstown,Washington,Hagerstown,MD,21741,South,aaisbell,Ha%Pl1.n
234072,Hon.,Edmundo,O,Tandy,M,edmundo.tandy@yahoo.com,Malcolm Tandy,Niesha Tandy,Aguiar,2/2/1991,02:08:55 PM,35.54295024799501,53,12/28/2016,Q4,H2,2016,12,December,Dec,28,Wednesday,Wed,0.58,116064,18%,465-99-9707,314-873-0370,Calhoun,Henry,Calhoun,MO,65323,Midwest,eotandy,CslT@_w$8*keB
412023,Dr.,Stewart,A,Reveles,M,stewart.reveles@microsoft.com,Antoine Reveles,Marg Reveles,Farnsworth,2/21/1988,08:11:00 AM,39.168731551386074,58,12/3/2013,Q4,H2,2013,12,December,Dec,3,Tuesday,Tue,3.65,197373,3%,553-99-8440,210-988-8317,Houston,Houston,Houston,TX,77250,South,sareveles,xfm6v9#5x_Vl
814530,Prof.,Alex,C,Sharrow,M,alex.sharrow@gmail.com,Ismael Sharrow,Keely Sharrow,Fix,1/4/1979,12:15:37 PM,40.747301027033316,89,6/15/2009,Q2,H1,2009,6,June,Jun,15,Monday,Mon,8.12,181992,2%,006-11-3331,702-510-9987,Jean,Clark,Jean,NV,89019,West,acsharrow,MmU~_R_XV#
964593,Ms.,Lettie,B,Gustafson,F,lettie.gustafson@rediffmail.com,Weldon Gustafson,Felica Gustafson,Nordman,1/10/1995,09:33:00 AM,40.05582342509539,53,7/8/2017,Q3,H2,2017,7,July,Jul,8,Saturday,Sat,0.05,132499,10%,508-57-8970,215-639-8379,Levittown,Bucks,Levittown,PA,19057,Northeast,lbgustafson,20-@rLvQ
830540,Mrs.,Oleta,L,Espinal,F,oleta.espinal@charter.net,Dewitt Espinal,Rebbeca Espinal,Camire,11/3/1989,12:27:41 AM,44.99369417132774,60,7/9/2014,Q3,H2,2014,7,July,Jul,9,Wednesday,Wed,3.05,77881,2%,135-25-9338,210-534-8884,Houston,Harris,Houston,TX,77068,South,olespinal,3Rc]<W*n
450961,Ms.,Blake,U,Duffield,F,blake.duffield@walmart.com,Seymour Duffield,Tawna Duffield,Whittington,1/17/1983,05:51:24 PM,47.5988285179175,43,3/23/2017,Q1,H1,2017,3,March,Mar,23,Thursday,Thu,0.35,81021,16%,770-02-4154,236-808-0693,Aylett,King William,Aylett,VA,23009,South,buduffield,w.nGfo&/HDlN
768246,Hon.,Keri,O,Rea,F,keri.rea@gmail.com,Lou Rea,Maryjane Rea,Munoz,4/21/1988,07:51:27 PM,47.551132169080255,57,2/28/2017,Q1,H1,2017,2,February,Feb,28,Tuesday,Tue,0.41,143739,16%,070-02-6050,225-448-0699,Baton Rouge,East Baton Rouge,Baton Rouge,LA,70892,South,korea,PJ}*e?VuX*
225192,Hon.,Danny,I,Mccurdy,M,danny.mccurdy@aol.com,Charles Mccurdy,Ana Mccurdy,Carstensen,5/28/1990,07:30:23 PM,30.043007312111456,72,4/12/2014,Q2,H1,2014,4,April,Apr,12,Saturday,Sat,3.3,169173,29%,081-02-5128,239-962-9909,Pompano Beach,Broward,Pompano Beach,FL,33071,South,dimccurdy,LK2$l-sdu
572397,Prof.,Raleigh,X,Renn,M,raleigh.renn@gmail.com,Vincent Renn,Twyla Renn,Goolsby,5/11/1972,07:09:21 PM,53.14894236546097,63,7/28/1998,Q3,H2,1998,7,July,Jul,28,Tuesday,Tue,19.01,82118,8%,058-02-9960,210-347-2349,Hewitt,McLennan,Hewitt,TX,76643,South,rxrenn,aB6{Cq^k;n7~HB
876649,Hon.,Sheri,X,Zebrowski,F,sheri.zebrowski@gmail.com,Garrett Zebrowski,Lawanna Zebrowski,Constant,8/12/1964,01:30:14 AM,42.52564121484546,54,2/11/1995,Q1,H1,1995,2,February,Feb,11,Saturday,Sat,22.47,85536,23%,524-99-6596,209-384-6464,Sacramento,Sacramento,Sacramento,CA,95819,West,sxzebrowski,m+zV+]Pt
759630,Ms.,Suzi,Y,Latshaw,F,suzi.latshaw@gmail.com,Clifton Latshaw,Jenifer Latshaw,Neighbors,2/9/1981,03:53:09 PM,45.41528153869582,56,2/10/2012,Q1,H1,2012,2,February,Feb,10,Friday,Fri,5.47,118516,13%,028-92-9644,205-463-9034,Woodstock,Bibb,Woodstock,AL,35188,South,sylatshaw,HK!t{1/L+Ewn
223479,Ms.,Oda,I,Beauchamp,F,oda.beauchamp@gmail.com,Florencio Beauchamp,Georgiann Beauchamp,Mcalpine,8/17/1989,10:56:13 PM,33.453926784022315,51,4/14/2016,Q2,H1,2016,4,April,Apr,14,Thursday,Thu,1.29,159880,23%,521-99-1983,603-420-1574,East Andover,Merrimack,East Andover,NH,3231,Northeast,oibeauchamp,c<+$Vx;C
882441,Drs.,Lana,S,Simoneau,F,lana.simoneau@gmail.com,Marcelino Simoneau,Alex Simoneau,Blackford,7/14/1995,06:47:46 PM,38.52329985258993,53,7/15/2016,Q3,H2,2016,7,July,Jul,15,Friday,Fri,1.04,84879,18%,145-23-2164,262-217-9238,Tripoli,Oneida,Tripoli,WI,54564,Midwest,lssimoneau,O.20O8/dm.6%1~{
142915,Ms.,Adrianne,D,Rudy,F,adrianne.rudy@yahoo.com,Maxwell Rudy,Detra Rudy,Jameson,2/3/1977,02:25:52 PM,38.8892023752904,43,5/28/2010,Q2,H1,2010,5,May,May,28,Friday,Fri,7.17,192605,24%,575-99-1086,219-830-2235,Washington,Daviess,Washington,IN,47501,Midwest,adrudy,rL_Ih>1_+I[UA
816081,Hon.,Quintin,S,Czech,M,quintin.czech@cox.net,Alfonso Czech,Epifania Czech,Jeter,11/22/1965,11:04:36 AM,48.7516819860419,86,7/10/2001,Q3,H2,2001,7,July,Jul,10,Tuesday,Tue,16.06,131255,19%,203-84-1972,210-672-9722,Houston,Harris,Houston,TX,77275,South,qsczech,VHs~+EyeUCmHc
488371,Mr.,Dewey,E,Buchholz,M,dewey.buchholz@ibm.com,Rolf Buchholz,Angle Buchholz,Fleckenstein,12/15/1990,12:12:01 PM,43.59182675069661,73,7/20/2015,Q3,H2,2015,7,July,Jul,20,Monday,Mon,2.02,119826,23%,199-84-0241,210-937-6224,Elgin,Bastrop,Elgin,TX,78621,South,debuchholz,gc%*bPcDMmJsa
785030,Mr.,Horacio,B,Harmon,M,horacio.harmon@yahoo.com,Tomas Harmon,Laurine Harmon,Fowlkes,10/25/1965,04:36:39 AM,48.9221102686897,76,3/4/2007,Q1,H1,2007,3,March,Mar,4,Sunday,Sun,10.41,90549,10%,182-86-2321,304-875-0531,Lavalette,Wayne,Lavalette,WV,25535,South,hbharmon,nde7v/X7;
343349,Mr.,Luke,X,Schlosser,M,luke.schlosser@rediffmail.com,Marlin Schlosser,Lasonya Schlosser,Mooney,2/28/1958,07:02:04 PM,36.85194019520095,54,9/27/1989,Q3,H2,1989,9,September,Sep,27,Wednesday,Wed,27.85,79073,24%,550-99-4970,231-681-7104,Lansing,Ingham,Lansing,MI,48901,Midwest,lxschlosser,pmo$aQ4{N><
712392,Ms.,Olevia,G,Sorrell,F,olevia.sorrell@aol.com,Mickey Sorrell,Lizbeth Sorrell,Wolter,5/7/1966,08:40:49 AM,49.74339482701299,52,11/6/1990,Q4,H2,1990,11,November,Nov,6,Tuesday,Tue,26.74,161419,8%,417-67-9169,239-917-9988,Crawfordville,Wakulla,Crawfordville,FL,32326,South,ogsorrell,6tyi1zaD;
417709,Ms.,Jonna,H,Blodgett,F,jonna.blodgett@aol.com,King Blodgett,Izetta Blodgett,Dowdle,10/13/1973,02:39:31 PM,39.868872145209224,58,6/27/1995,Q2,H1,1995,6,June,Jun,27,Tuesday,Tue,22.1,40622,28%,605-87-5143,262-462-9213,Sharon,Walworth,Sharon,WI,53585,Midwest,jhblodgett,0\>[ygQc
586644,Drs.,Claris,R,Barrier,F,claris.barrier@gmail.com,Edgar Barrier,Carman Barrier,Sells,7/19/1970,11:22:04 PM,42.47436300652719,49,6/4/2015,Q2,H1,2015,6,June,Jun,4,Thursday,Thu,2.15,174293,24%,606-87-7585,304-275-9701,Glen,Clay,Glen,WV,25088,South,crbarrier,08kG7R_W8/L
614072,Mr.,Duane,A,Shephard,M,duane.shephard@ibm.com,Milo Shephard,Leeann Shephard,Lefever,4/2/1992,03:51:38 AM,40.52851184306131,67,3/24/2014,Q1,H1,2014,3,March,Mar,24,Monday,Mon,3.35,169444,25%,547-99-2630,503-698-2675,Idleyld Park,Douglas,Idleyld Park,OR,97447,West,dashephard,x>C9Y~J.9sP?q
206865,Ms.,Mittie,Z,Urrutia,F,mittie.urrutia@gmail.com,Micah Urrutia,Jeanie Urrutia,Encarnacion,12/7/1962,09:04:37 AM,42.342817604335664,52,1/28/2003,Q1,H1,2003,1,January,Jan,28,Tuesday,Tue,14.51,185503,5%,006-11-0656,216-367-9559,Burghill,Trumbull,Burghill,OH,44404,Midwest,mzurrutia,AJn*W!I[n6YLA?
347701,Dr.,Donnie,Z,Hartfield,M,donnie.hartfield@gmail.com,Monty Hartfield,Roxie Hartfield,Sears,1/21/1996,09:28:50 PM,43.194843826375035,89,1/20/2017,Q1,H1,2017,1,January,Jan,20,Friday,Fri,0.52,82786,12%,251-99-1460,229-368-8392,Dawsonville,Dawson,Dawsonville,GA,30534,South,dzhartfield,2a\!NMD6T4$!-
445323,Hon.,Assunta,I,Anthony,F,assunta.anthony@microsoft.com,Harris Anthony,Leeanne Anthony,Joubert,8/12/1985,02:32:05 PM,41.88713809503563,47,3/2/2008,Q1,H1,2008,3,March,Mar,2,Sunday,Sun,9.41,64557,25%,219-89-0891,202-398-2729,Washington,District of Columbia,Washington,DC,20544,South,aianthony,f5QUp1q.!
536517,Mr.,Rudolph,K,Fonville,M,rudolph.fonville@verizon.net,Dannie Fonville,Coleen Fonville,Moorehead,4/15/1979,03:23:11 AM,45.58405180212766,57,4/9/2012,Q2,H1,2012,4,April,Apr,9,Monday,Mon,5.3,168375,15%,354-08-0477,212-267-3049,Glasco,Ulster,Glasco,NY,12432,Northeast,rkfonville,cI0>XDI;
388530,Ms.,Alycia,A,Leftwich,F,alycia.leftwich@yahoo.com,Lyndon Leftwich,Marissa Leftwich,Herndon,4/20/1990,03:28:22 AM,32.900217679217285,55,6/28/2015,Q2,H1,2015,6,June,Jun,28,Sunday,Sun,2.08,99530,8%,076-02-4131,209-914-0662,Clements,San Joaquin,Clements,CA,95227,West,aaleftwich,Qj30utB>o/@7
177924,Mrs.,Cori,M,Toohey,F,cori.toohey@cox.net,Derick Toohey,Merri Toohey,Tews,12/3/1979,11:51:58 AM,42.814196135790866,50,11/18/2002,Q4,H2,2002,11,November,Nov,18,Monday,Mon,14.7,168243,1%,001-11-8492,270-554-4112,Waynesburg,Lincoln,Waynesburg,KY,40489,South,cmtoohey,Uv\Eh;U?P3S}9<8
940113,Mr.,Josue,I,Swinford,M,josue.swinford@rediffmail.com,Doyle Swinford,Irina Swinford,Facer,11/22/1972,12:37:43 AM,31.22274451786603,84,3/11/2012,Q1,H1,2012,3,March,Mar,11,Sunday,Sun,5.38,45572,9%,722-18-5953,206-349-8087,Quincy,Grant,Quincy,WA,98848,West,jiswinford,xil47VfEGHelh
206878,Hon.,Deana,F,Tessier,F,deana.tessier@charter.net,Jerrold Tessier,Temika Tessier,Elder,12/11/1965,12:28:21 PM,54.546110944707436,55,8/27/2004,Q3,H2,2004,8,August,Aug,27,Friday,Fri,12.93,193181,4%,195-86-1951,239-801-4827,Key West,Monroe,Key West,FL,33041,South,dftessier,vy<^Xa8xX:
802145,Ms.,Glennie,U,Kernan,F,glennie.kernan@yahoo.ca,Wallace Kernan,Dahlia Kernan,Magwood,11/30/1961,02:51:04 AM,35.81362712248811,45,10/23/2002,Q4,H2,2002,10,October,Oct,23,Wednesday,Wed,14.77,161559,12%,474-55-0578,303-976-8021,Dacono,Weld,Dacono,CO,80514,West,gukernan,jXjS\Z_@
885212,Hon.,Clinton,A,Castello,M,clinton.castello@hotmail.com,Clair Castello,Judie Castello,Kasten,1/21/1965,02:31:34 PM,42.955706668660945,71,10/18/2009,Q4,H2,2009,10,October,Oct,18,Sunday,Sun,7.78,92820,29%,030-92-5075,216-645-9223,Cleves,Hamilton,Cleves,OH,45002,Midwest,cacastello,cer:1M>?R8
307180,Mr.,Hans,K,Pursel,M,hans.pursel@hotmail.com,Hosea Pursel,Caitlyn Pursel,Colburn,9/14/1977,04:42:02 AM,40.77447885283733,78,2/28/2014,Q1,H1,2014,2,February,Feb,28,Friday,Fri,3.41,139848,4%,680-31-2271,210-857-6755,Granbury,Hood,Granbury,TX,76049,South,hkpursel,R5~BOY6Tyg5HN
527768,Mr.,Linwood,A,Passmore,M,linwood.passmore@bellsouth.net,Johnie Passmore,Colleen Passmore,Baumgartner,4/15/1970,01:51:06 PM,31.881618176039076,79,5/19/2017,Q2,H1,2017,5,May,May,19,Friday,Fri,0.19,186332,3%,014-94-2528,423-735-7111,Idlewild,Gibson,Idlewild,TN,38346,South,lapassmore,3U7d&3QQcs_
350977,Mr.,Lawrence,E,Landreneau,M,lawrence.landreneau@gmail.com,Luke Landreneau,Breanna Landreneau,Mcneese,5/17/1962,09:14:36 PM,39.96500250339708,69,10/17/1992,Q4,H2,1992,10,October,Oct,17,Saturday,Sat,24.79,194177,6%,558-99-9257,423-694-8865,Memphis,Shelby,Memphis,TN,38112,South,lelandreneau,l0OMaxEL
926434,Hon.,Vennie,N,Guimond,F,vennie.guimond@sbcglobal.net,Kent Guimond,Fanny Guimond,Skidmore,4/7/1972,07:15:52 PM,29.875766613992646,43,6/9/2013,Q2,H1,2013,6,June,Jun,9,Sunday,Sun,4.14,158756,18%,588-09-4570,252-988-9080,Roanoke Rapids,Halifax,Roanoke Rapids,NC,27870,South,vnguimond,r-zSiy[|0NU
787030,Ms.,Cornelia,C,Ming,F,cornelia.ming@yahoo.com,Agustin Ming,Maxine Ming,Buckland,5/15/1992,10:23:40 AM,33.67046613997936,60,12/4/2014,Q4,H2,2014,12,December,Dec,4,Thursday,Thu,2.65,130674,11%,048-15-0122,503-878-2209,Portland,Multnomah,Portland,OR,97253,West,ccming,tG<~|M*&vqjs
166559,Hon.,Emory,Q,Claxton,M,emory.claxton@hotmail.com,Reed Claxton,Rhiannon Claxton,Alameda,4/8/1962,05:58:20 AM,35.92939810058698,88,12/19/2008,Q4,H2,2008,12,December,Dec,19,Friday,Fri,8.61,167955,12%,179-86-4712,236-731-1503,Phenix,Charlotte,Phenix,VA,23959,South,eqclaxton,rptH7JT$i{6\86
199576,Prof.,Herschel,S,Nott,M,herschel.nott@gmail.com,Spencer Nott,Yong Nott,Conforti,1/20/1994,03:08:16 AM,42.55959838876477,55,4/8/2015,Q2,H1,2015,4,April,Apr,8,Wednesday,Wed,2.31,107003,18%,699-16-2715,212-438-2922,Buffalo,Erie,Buffalo,NY,14203,Northeast,hsnott,QgblIN8_>ip
863493,Dr.,Brock,Z,Linsley,M,brock.linsley@hotmail.com,Wiley Linsley,Deloris Linsley,Chadwell,12/24/1983,07:57:59 AM,46.030589005168316,90,6/28/2007,Q2,H1,2007,6,June,Jun,28,Thursday,Thu,10.09,87191,25%,481-41-9874,209-558-1533,Corona,Riverside,Corona,CA,92880,West,bzlinsley,Yg1rzp|SViI
971731,Mr.,Jewel,U,Puryear,M,jewel.puryear@gmail.com,Reinaldo Puryear,Refugio Puryear,Thoman,9/25/1975,06:55:26 AM,42.75662620283463,89,10/26/1998,Q4,H2,1998,10,October,Oct,26,Monday,Mon,18.77,104624,16%,186-86-5563,202-492-0424,Washington,District of Columbia,Washington,DC,20472,South,jupuryear,T/+B2_AZ8rq~zAP
735937,Ms.,Jacki,T,Cacho,F,jacki.cacho@gmail.com,Carrol Cacho,Ronald Cacho,Haynie,2/27/1961,04:58:46 PM,32.28515153463562,50,10/6/2012,Q4,H2,2012,10,October,Oct,6,Saturday,Sat,4.81,48333,12%,005-13-3040,802-575-2104,Essex Junction,Chittenden,Essex Junction,VT,5453,Northeast,jtcacho,nG{gO{D@xcib
676556,Mrs.,Marin,D,Luz,F,marin.luz@gmail.com,Rodney Luz,Iola Luz,Westphal,8/18/1957,06:22:40 AM,43.108672579163716,42,11/25/1984,Q4,H2,1984,11,November,Nov,25,Sunday,Sun,32.69,139187,5%,020-94-1775,210-799-2415,Houston,Harris,Houston,TX,77230,South,mdluz,aolyGJY4DW
210548,Mrs.,Luis,T,Jandreau,F,luis.jandreau@aol.com,Williams Jandreau,Lahoma Jandreau,Manzi,10/3/1963,01:40:19 PM,44.40725464847867,53,4/22/1990,Q2,H1,1990,4,April,Apr,22,Sunday,Sun,27.28,50677,17%,094-02-8414,405-854-6932,Fort Gibson,Muskogee,Fort Gibson,OK,74434,South,ltjandreau,N&E.VE.Cq
818803,Mr.,Heath,P,Cianciolo,M,heath.cianciolo@gmail.com,Josue Cianciolo,Glynda Cianciolo,Baltes,7/18/1989,12:26:15 PM,29.388769316452375,58,10/27/2015,Q4,H2,2015,10,October,Oct,27,Tuesday,Tue,1.75,74049,11%,058-02-5439,239-604-9876,Pompano Beach,Broward,Pompano Beach,FL,33077,South,hpcianciolo,D{#ze48%[
641120,Mr.,Arlen,B,Loewen,M,arlen.loewen@gmail.com,Miquel Loewen,Shanice Loewen,Ernst,2/9/1977,10:03:01 PM,44.53947074499254,81,3/16/1999,Q1,H1,1999,3,March,Mar,16,Tuesday,Tue,18.38,120407,2%,010-94-9078,229-579-5515,Williamson,Pike,Williamson,GA,30292,South,abloewen,l?R.Lx94VIq|W3*
177370,Mrs.,Gena,C,Calvillo,F,gena.calvillo@yahoo.com,Wilburn Calvillo,Denny Calvillo,Leedy,5/17/1983,06:57:41 PM,44.36611801397703,51,2/3/2017,Q1,H1,2017,2,February,Feb,3,Friday,Fri,0.48,181912,27%,160-86-0543,216-794-2072,Westlake,Cuyahoga,Westlake,OH,44145,Midwest,gccalvillo,Pa;c&J_vmLV
725684,Mrs.,Laveta,K,Ayoub,F,laveta.ayoub@verizon.net,Ignacio Ayoub,Armida Ayoub,Carico,9/7/1992,01:10:22 AM,33.65383063836153,43,7/23/2017,Q3,H2,2017,7,July,Jul,23,Sunday,Sun,0.01,145667,9%,651-62-7147,205-599-8131,Peterman,Monroe,Peterman,AL,36471,South,lkayoub,MxTB9^q/qWj
665105,Mr.,Armando,F,Demuth,M,armando.demuth@yahoo.co.uk,Waldo Demuth,Catheryn Demuth,Palmer,2/13/1984,12:41:20 PM,42.89909169070226,68,3/7/2013,Q1,H1,2013,3,March,Mar,7,Thursday,Thu,4.39,119587,18%,014-94-2370,262-344-1545,Armstrong Creek,Forest,Armstrong Creek,WI,54103,Midwest,afdemuth,0P{NQ%%Wt4}x|
704862,Ms.,Delisa,Q,Victor,F,delisa.victor@shell.com,Minh Victor,Edythe Victor,Brunelle,8/21/1991,11:58:00 PM,49.03678246038887,46,11/9/2013,Q4,H2,2013,11,November,Nov,9,Saturday,Sat,3.72,152271,6%,408-99-6426,308-578-0840,Manley,Cass,Manley,NE,68403,Midwest,dqvictor,Kdt<Z*eOGKK9}:0
511534,Mr.,Lincoln,G,Mccants,M,lincoln.mccants@gmail.com,Aron Mccants,Felipa Mccants,Mccue,12/2/1982,08:21:46 AM,40.70554792647619,85,10/23/2014,Q4,H2,2014,10,October,Oct,23,Thursday,Thu,2.76,100890,8%,012-94-1409,239-667-9120,North Miami Beach,Miami-Dade,North Miami Beach,FL,33160,South,lgmccants,3*h}#DNbV
147019,Hon.,Curtis,P,Trombetta,F,curtis.trombetta@gmail.com,Dallas Trombetta,Elina Trombetta,Penning,1/28/1977,04:29:39 PM,33.00373245024185,55,9/11/2005,Q3,H2,2005,9,September,Sep,11,Sunday,Sun,11.88,65023,5%,407-73-7563,218-942-0481,Carver,Carver,Carver,MN,55315,Midwest,cptrombetta,S!o9[@?SS>{
462948,Mr.,Israel,A,Crumpler,M,israel.crumpler@ntlworld.com,Harley Crumpler,Noel Crumpler,Collar,9/14/1973,04:51:35 PM,39.12747681148017,81,2/15/1999,Q1,H1,1999,2,February,Feb,15,Monday,Mon,18.46,92652,6%,306-37-9759,304-967-8904,Tariff,Roane,Tariff,WV,25281,South,iacrumpler,cw8G:1!u9-
236896,Hon.,Dorine,L,Ballew,F,dorine.ballew@verizon.net,Mario Ballew,Arlean Ballew,Labarre,2/15/1977,05:52:30 PM,41.006596260419215,40,6/10/1999,Q2,H1,1999,6,June,Jun,10,Thursday,Thu,18.15,119678,30%,345-11-5713,236-734-9676,Modest Town,Accomack,Modest Town,VA,23412,South,dlballew,j?DsyPBNv8
916516,Mrs.,Dayna,L,Bragdon,F,dayna.bragdon@gmail.com,Kraig Bragdon,Jacquelyn Bragdon,Bracamonte,7/29/1980,02:02:31 AM,44.325426344208275,55,4/4/2006,Q2,H1,2006,4,April,Apr,4,Tuesday,Tue,11.32,98864,15%,225-99-0040,206-785-3286,Waldron,San Juan,Waldron,WA,98297,West,dlbragdon,i{L$<:T]R:2W
373263,Mr.,Roderick,G,Spadafora,M,roderick.spadafora@bp.com,Rory Spadafora,Debbra Spadafora,Castorena,10/3/1979,06:55:00 PM,41.88906699993255,83,1/26/2001,Q1,H1,2001,1,January,Jan,26,Friday,Fri,16.51,90512,3%,728-14-0684,216-958-1832,Freeport,Harrison,Freeport,OH,43973,Midwest,rgspadafora,uRfl<U*$/S/r/0
127318,Hon.,Joan,K,Adrian,F,joan.adrian@gmail.com,Rodolfo Adrian,Tequila Adrian,Martindale,1/15/1978,11:38:18 AM,46.09342185693618,48,11/23/2005,Q4,H2,2005,11,November,Nov,23,Wednesday,Wed,11.68,157942,22%,300-15-6791,802-953-7932,Bridgewater Corners,Windsor,Bridgewater Corners,VT,5035,Northeast,jkadrian,Um687*%%-m<G
436713,Drs.,Leticia,G,Britten,F,leticia.britten@gmail.com,Mario Britten,Georgene Britten,Nutter,4/10/1994,12:16:02 AM,38.7160807322419,60,1/18/2016,Q1,H1,2016,1,January,Jan,18,Monday,Mon,1.53,178536,25%,185-86-9600,802-733-6130,Calais,Washington,Calais,VT,5648,Northeast,lgbritten,0<w[M.Kbti5EA%r
293846,Hon.,Irvin,I,Mabrey,M,irvin.mabrey@gmail.com,Ronald Mabrey,Ciara Mabrey,Pinkham,11/20/1976,10:07:29 PM,41.40252478650782,52,10/3/2015,Q4,H2,2015,10,October,Oct,3,Saturday,Sat,1.82,158112,2%,198-84-0387,215-841-6795,Peach Bottom,Lancaster,Peach Bottom,PA,17563,Northeast,iimabrey,9]8#xrKZ#>#
755379,Drs.,Tamra,D,Wages,F,tamra.wages@yahoo.com,Jewell Wages,Terrilyn Wages,Mucci,9/15/1966,10:10:59 PM,44.14657701559938,43,7/18/2017,Q3,H2,2017,7,July,Jul,18,Tuesday,Tue,0.03,45309,8%,007-11-2058,239-544-2537,Orlando,Orange,Orlando,FL,32808,South,tdwages,L-#af4xx]6
